date,store,item,sales
2013-01-17,3,37,12
2013-01-18,3,37,22
2013-01-19,3,37,13
2013-01-20,3,37,24
2013-01-21,3,37,15
2013-01-22,3,37,22
2013-01-23,3,37,15
2013-01-24,3,37,22
2013-01-25,3,37,16
2013-01-26,3,37,24
2013-01-27,3,37,21
2013-01-28,3,37,12
2013-01-29,3,37,20
2013-01-30,3,37,18
2013-01-31,3,37,20
2013-02-01,3,37,19
2013-02-02,3,37,25
2013-02-03,3,37,22
2013-02-04,3,37,19
2013-02-05,3,37,21
2013-02-06,3,37,16
2013-02-07,3,37,20
2013-02-08,3,37,21
2013-02-09,3,37,20
2013-02-10,3,37,22
2013-02-11,3,37,21
2013-02-12,3,37,17
2013-02-13,3,37,15
2013-02-14,3,37,13
2013-02-15,3,37,30
2013-02-16,3,37,17
2013-02-17,3,37,27
2013-02-18,3,37,20
2013-02-19,3,37,10
2013-02-20,3,37,20
2013-02-21,3,37,21
2013-02-22,3,37,22
2013-02-23,3,37,28
2013-02-24,3,37,20
2013-02-25,3,37,14
2013-02-26,3,37,22
2013-02-27,3,37,17
2013-02-28,3,37,28
2013-01-01,4,37,22
2013-01-02,4,37,20
2013-01-03,4,37,17
2013-01-04,4,37,21
2013-01-05,4,37,10
2013-01-06,4,37,17
2013-01-07,4,37,13
2013-01-08,4,37,19
2013-01-09,4,37,15
2013-01-10,4,37,20
2013-01-11,4,37,13
2013-01-12,4,37,20
2013-01-13,4,37,20
2013-01-14,4,37,20
2013-01-15,4,37,14
2013-01-16,4,37,17
2013-01-17,4,37,24
2013-01-18,4,37,12
2013-01-19,4,37,17
2013-01-20,4,37,19
2013-01-21,4,37,10
2013-01-22,4,37,12
2013-01-23,4,37,23
2013-01-24,4,37,17
2013-01-25,4,37,21
2013-01-26,4,37,21
2013-01-27,4,37,21
2013-01-28,4,37,14
2013-01-29,4,37,18
2013-01-30,4,37,19
2013-01-31,4,37,29
2013-02-01,4,37,22
2013-02-02,4,37,22
2013-02-03,4,37,18
2013-02-04,4,37,21
2013-02-05,4,37,19
2013-02-06,4,37,20
2013-02-07,4,37,25
2013-02-08,4,37,20
2013-02-09,4,37,19
2013-02-10,4,37,25
2013-02-11,4,37,16
2013-02-12,4,37,23
2013-02-13,4,37,22
2013-02-14,4,37,21
2013-02-15,4,37,25
2013-02-16,4,37,27
2013-02-17,4,37,17
2013-02-18,4,37,13
2013-02-19,4,37,15
2013-02-20,4,37,18
2013-02-21,4,37,14
2013-02-22,4,37,25
2013-02-23,4,37,20
2013-02-24,4,37,18
2013-02-25,4,37,21
2013-02-26,4,37,17
2013-02-27,4,37,21
2013-02-28,4,37,15
2013-01-01,5,37,12
2013-01-02,5,37,10
2013-01-03,5,37,16
2013-01-04,5,37,8
2013-01-05,5,37,24
2013-01-06,5,37,20
2013-01-07,5,37,7
2013-01-08,5,37,11
2013-01-09,5,37,7
2013-01-10,5,37,10
2013-01-11,5,37,17
2013-01-12,5,37,15
2013-01-13,5,37,16
2013-01-14,5,37,8
2013-01-15,5,37,14
2013-01-16,5,37,11
2013-01-17,5,37,11
2013-01-18,5,37,14
2013-01-19,5,37,12
2013-01-20,5,37,14
2013-01-21,5,37,14
2013-01-22,5,37,16
2013-01-23,5,37,8
2013-01-24,5,37,20
2013-01-25,5,37,16
2013-01-26,5,37,10
2013-01-27,5,37,23
2013-01-28,5,37,12
2013-01-29,5,37,7
2013-01-30,5,37,8
2013-01-31,5,37,12
2013-02-01,5,37,15
2013-02-02,5,37,15
2013-02-03,5,37,12
2013-02-04,5,37,11
2013-02-05,5,37,13
2013-02-06,5,37,11
2013-02-07,5,37,13
2013-02-08,5,37,15
2013-02-09,5,37,16
2013-02-10,5,37,14
2013-02-11,5,37,12
2013-02-12,5,37,8
2013-02-13,5,37,10
2013-02-14,5,37,13
2013-02-15,5,37,9
2013-02-16,5,37,7
2013-02-17,5,37,13
2013-02-18,5,37,13
2013-02-19,5,37,11
2013-02-20,5,37,12
2013-02-21,5,37,12
2013-02-22,5,37,13
2013-02-23,5,37,19
2013-02-24,5,37,11
2013-02-25,5,37,11
2013-02-26,5,37,13
2013-02-27,5,37,15
2013-02-28,5,37,15
2013-01-01,6,37,16
2013-01-02,6,37,16
2013-01-03,6,37,10
2013-01-04,6,37,9
2013-01-05,6,37,17
2013-01-06,6,37,20
2013-01-07,6,37,9
2013-01-08,6,37,10
2013-01-09,6,37,23
2013-01-10,6,37,17
2013-01-11,6,37,14
2013-01-12,6,37,17
2013-01-13,6,37,18
2013-01-14,6,37,16
2013-01-15,6,37,9
2013-01-16,6,37,10
2013-01-17,6,37,12
2013-01-18,6,37,14
2013-01-19,6,37,9
2013-01-20,6,37,14
2013-01-21,6,37,9
2013-01-22,6,37,8
2013-01-23,6,37,8
2013-01-24,6,37,16
2013-01-25,6,37,12
2013-01-26,6,37,14
2013-01-27,6,37,23
2013-01-28,6,37,8
2013-01-29,6,37,12
2013-01-30,6,37,10
2013-01-31,6,37,12
2013-02-01,6,37,20
2013-02-02,6,37,12
2013-02-03,6,37,11
2013-02-04,6,37,11
2013-02-05,6,37,13
2013-02-06,6,37,11
2013-02-07,6,37,12
2013-02-08,6,37,14
2013-02-09,6,37,16
2013-02-10,6,37,17
2013-02-11,6,37,11
2013-02-12,6,37,13
2013-02-13,6,37,11
2013-02-14,6,37,8
2013-02-15,6,37,13
2013-02-16,6,37,20
2013-02-17,6,37,13
2013-02-18,6,37,11
2013-02-19,6,37,14
2013-02-20,6,37,17
2013-02-21,6,37,12
2013-02-22,6,37,14
2013-02-23,6,37,22
2013-02-24,6,37,13
2013-02-25,6,37,14
2013-02-26,6,37,13
2013-02-27,6,37,13
2013-02-28,6,37,16
2013-01-01,7,37,11
2013-01-02,7,37,11
2013-01-03,7,37,5
2013-01-04,7,37,8
2013-01-05,7,37,15
2013-01-06,7,37,13
2013-01-07,7,37,7
2013-01-08,7,37,10
2013-01-09,7,37,11
2013-01-10,7,37,8
2013-01-11,7,37,14
2013-01-12,7,37,15
2013-01-13,7,37,8
2013-01-14,7,37,7
2013-01-15,7,37,10
2013-01-16,7,37,14
2013-01-17,7,37,13
2013-01-18,7,37,12
2013-01-19,7,37,12
2013-01-20,7,37,17
2013-01-21,7,37,14
2013-01-22,7,37,10
2013-01-23,7,37,12
2013-01-24,7,37,15
2013-01-25,7,37,12
2013-01-26,7,37,12
2013-01-27,7,37,16
2013-01-28,7,37,7
2013-01-29,7,37,9
2013-01-30,7,37,8
2013-01-31,7,37,14
2013-02-01,7,37,14
2013-02-02,7,37,12
2013-02-03,7,37,20
2013-02-04,7,37,12
2013-02-05,7,37,10
2013-02-06,7,37,11
2013-02-07,7,37,15
2013-02-08,7,37,13
2013-02-09,7,37,11
2013-02-10,7,37,14
2013-02-11,7,37,9
2013-02-12,7,37,9
2013-02-13,7,37,12
2013-02-14,7,37,19
2013-02-15,7,37,13
2013-02-16,7,37,18
2013-02-17,7,37,15
2013-02-18,7,37,3
2013-02-19,7,37,11
2013-02-20,7,37,14
2013-02-21,7,37,15
2013-02-22,7,37,14
2013-02-23,7,37,12
2013-02-24,7,37,15
2013-02-25,7,37,17
2013-02-26,7,37,6
2013-02-27,7,37,15
2013-02-28,7,37,13
2013-01-01,8,37,12
2013-01-02,8,37,24
2013-01-03,8,37,20
2013-01-04,8,37,19
2013-01-05,8,37,19
2013-01-06,8,37,21
2013-01-07,8,37,14
2013-01-08,8,37,14
2013-01-09,8,37,21
2013-01-10,8,37,24
2013-01-11,8,37,22
2013-01-12,8,37,28
2013-01-13,8,37,32
2013-01-14,8,37,25
2013-01-15,8,37,22
2013-01-16,8,37,24
2013-01-17,8,37,16
2013-01-18,8,37,23
2013-01-19,8,37,23
2013-01-20,8,37,26
2013-01-21,8,37,15
2013-01-22,8,37,14
2013-01-23,8,37,18
2013-01-24,8,37,10
2013-01-25,8,37,17
2013-01-26,8,37,24
2013-01-27,8,37,25
2013-01-28,8,37,21
2013-01-29,8,37,16
2013-01-30,8,37,18
2013-01-31,8,37,27
2013-02-01,8,37,25
2013-02-02,8,37,33
2013-02-03,8,37,26
2013-02-04,8,37,12
2013-02-05,8,37,19
2013-02-06,8,37,32
2013-02-07,8,37,13
2013-02-08,8,37,23
2013-02-09,8,37,32
2013-02-10,8,37,22
2013-02-11,8,37,25
2013-02-12,8,37,20
2013-02-13,8,37,17
2013-02-14,8,37,24
2013-02-15,8,37,31
2013-02-16,8,37,23
2013-02-17,8,37,24
2013-02-18,8,37,20
2013-02-19,8,37,13
2013-02-20,8,37,12
2013-02-21,8,37,22
2013-02-22,8,37,22
2013-02-23,8,37,32
2013-02-24,8,37,18
2013-02-25,8,37,17
2013-02-26,8,37,28
2013-02-27,8,37,24
2013-02-28,8,37,23
2013-01-01,9,37,22
2013-01-02,9,37,11
2013-01-03,9,37,22
2013-01-04,9,37,18
2013-01-05,9,37,12
2013-01-06,9,37,13
2013-01-07,9,37,20
2013-01-08,9,37,21
2013-01-09,9,37,10
2013-01-10,9,37,19
2013-01-11,9,37,17
2013-01-12,9,37,18
2013-01-13,9,37,23
2013-01-14,9,37,6
2013-01-15,9,37,11
2013-01-16,9,37,14
2013-01-17,9,37,18
2013-01-18,9,37,16
2013-01-19,9,37,26
2013-01-20,9,37,21
2013-01-21,9,37,18
2013-01-22,9,37,15
2013-01-23,9,37,10
2013-01-24,9,37,10
2013-01-25,9,37,9
2013-01-26,9,37,26
2013-01-27,9,37,25
2013-01-28,9,37,21
2013-01-29,9,37,16
2013-01-30,9,37,15
2013-01-31,9,37,19
2013-02-01,9,37,24
2013-02-02,9,37,22
2013-02-03,9,37,23
2013-02-04,9,37,16
2013-02-05,9,37,9
2013-02-06,9,37,23
2013-02-07,9,37,18
2013-02-08,9,37,23
2013-02-09,9,37,27
2013-02-10,9,37,23
2013-02-11,9,37,12
2013-02-12,9,37,12
2013-02-13,9,37,15
2013-02-14,9,37,21
2013-02-15,9,37,17
2013-02-16,9,37,20
2013-02-17,9,37,23
2013-02-18,9,37,12
2013-02-19,9,37,17
2013-02-20,9,37,15
2013-02-21,9,37,19
2013-02-22,9,37,21
2013-02-23,9,37,13
2013-02-24,9,37,29
2013-02-25,9,37,18
2013-02-26,9,37,21
2013-02-27,9,37,22
2013-02-28,9,37,24
2013-01-01,10,37,19
2013-01-02,10,37,9
2013-01-03,10,37,23
2013-01-04,10,37,23
2013-01-05,10,37,19
2013-01-06,10,37,23
2013-01-07,10,37,20
2013-01-08,10,37,19
2013-01-09,10,37,17
2013-01-10,10,37,19
2013-01-11,10,37,12
2013-01-12,10,37,22
2013-01-13,10,37,13
2013-01-14,10,37,15
2013-01-15,10,37,18
2013-01-16,10,37,27
2013-01-17,10,37,20
2013-01-18,10,37,20
2013-01-19,10,37,23
2013-01-20,10,37,14
2013-01-21,10,37,16
2013-01-22,10,37,18
2013-01-23,10,37,10
2013-01-24,10,37,17
2013-01-25,10,37,22
2013-01-26,10,37,17
2013-01-27,10,37,19
2013-01-28,10,37,14
2013-01-29,10,37,13
2013-01-30,10,37,17
2013-01-31,10,37,21
2013-02-01,10,37,18
2013-02-02,10,37,34
2013-02-03,10,37,21
2013-02-04,10,37,16
2013-02-05,10,37,28
2013-02-06,10,37,14
2013-02-07,10,37,19
2013-02-08,10,37,19
2013-02-09,10,37,29
2013-02-10,10,37,31
2013-02-11,10,37,17
2013-02-12,10,37,16
2013-02-13,10,37,25
2013-02-14,10,37,18
2013-02-15,10,37,15
2013-02-16,10,37,27
2013-02-17,10,37,11
2013-02-18,10,37,14
2013-02-19,10,37,13
2013-02-20,10,37,16
2013-02-21,10,37,24
2013-02-22,10,37,21
2013-02-23,10,37,32
2013-02-24,10,37,15
2013-02-25,10,37,15
2013-02-26,10,37,22
2013-02-27,10,37,21
2013-02-28,10,37,25
2013-01-01,1,38,21
2013-01-02,1,38,28
2013-01-03,1,38,40
2013-01-04,1,38,45
2013-01-05,1,38,38
2013-01-06,1,38,61
2013-01-07,1,38,26
2013-01-08,1,38,48
2013-01-09,1,38,33
2013-01-10,1,38,40
2013-01-11,1,38,53
2013-01-12,1,38,43
2013-01-13,1,38,63
2013-01-14,1,38,27
2013-01-15,1,38,40
2013-01-16,1,38,39
2013-01-17,1,38,40
2013-01-18,1,38,45
2013-01-19,1,38,47
2013-01-20,1,38,53
2013-01-21,1,38,41
2013-01-22,1,38,44
2013-01-23,1,38,46
2013-01-24,1,38,41
2013-01-25,1,38,50
2013-01-26,1,38,49
2013-01-27,1,38,46
2013-01-28,1,38,31
2013-01-29,1,38,39
2013-01-30,1,38,43
2013-01-31,1,38,44
2013-02-01,1,38,40
2013-02-02,1,38,43
2013-02-03,1,38,53
2013-02-04,1,38,43
2013-02-05,1,38,39
2013-02-06,1,38,49
2013-02-07,1,38,47
2013-02-08,1,38,51
2013-02-09,1,38,58
2013-02-10,1,38,60
2013-02-11,1,38,40
2013-02-12,1,38,50
2013-02-13,1,38,58
2013-02-14,1,38,41
2013-02-15,1,38,45
2013-02-16,1,38,44
2013-02-17,1,38,53
2013-02-18,1,38,39
2013-02-19,1,38,42
2013-02-20,1,38,47
2013-02-21,1,38,34
2013-02-22,1,38,40
2013-02-23,1,38,51
2013-02-24,1,38,64
2013-02-25,1,38,43
2013-02-26,1,38,46
2013-02-27,1,38,49
2013-02-28,1,38,48
2013-01-01,2,38,50
2013-01-02,2,38,58
2013-01-03,2,38,52
2013-01-04,2,38,57
2013-01-05,2,38,61
2013-01-06,2,38,61
2013-01-07,2,38,45
2013-01-08,2,38,60
2013-01-09,2,38,68
2013-01-10,2,38,55
2013-01-11,2,38,72
2013-01-12,2,38,70
2013-01-13,2,38,77
2013-01-14,2,38,40
2013-01-15,2,38,55
2013-01-16,2,38,60
2013-01-17,2,38,73
2013-01-18,2,38,57
2013-01-19,2,38,81
2013-01-20,2,38,83
2013-01-21,2,38,51
2013-01-22,2,38,44
2013-01-23,2,38,50
2013-01-24,2,38,62
2013-01-25,2,38,62
2013-01-26,2,38,70
2013-01-27,2,38,78
2013-01-28,2,38,36
2013-01-29,2,38,54
2013-01-30,2,38,65
2013-01-31,2,38,72
2013-02-01,2,38,50
2013-02-02,2,38,88
2013-02-03,2,38,80
2013-02-04,2,38,63
2013-02-05,2,38,60
2013-02-06,2,38,65
2013-02-07,2,38,53
2013-02-08,2,38,79
2013-02-09,2,38,80
2013-02-10,2,38,71
2013-02-11,2,38,58
2013-02-12,2,38,64
2013-02-13,2,38,63
2013-02-14,2,38,68
2013-02-15,2,38,69
2013-02-16,2,38,70
2013-02-17,2,38,64
2013-02-18,2,38,52
2013-02-19,2,38,55
2013-02-20,2,38,70
2013-02-21,2,38,59
2013-02-22,2,38,62
2013-02-23,2,38,75
2013-02-24,2,38,71
2013-02-25,2,38,42
2013-02-26,2,38,56
2013-02-27,2,38,78
2013-02-28,2,38,51
2013-01-01,3,38,42
2013-01-02,3,38,58
2013-01-03,3,38,37
2013-01-04,3,38,69
2013-01-05,3,38,54
2013-01-06,3,38,65
2013-01-07,3,38,38
2013-01-08,3,38,53
2013-01-09,3,38,49
2013-01-10,3,38,59
2013-01-11,3,38,49
2013-01-12,3,38,62
2013-01-13,3,38,58
2013-01-14,3,38,36
2013-01-15,3,38,55
2013-01-16,3,38,50
2013-01-17,3,38,49
2013-01-18,3,38,66
2013-01-19,3,38,49
2013-01-20,3,38,64
2013-01-21,3,38,40
2013-01-22,3,38,54
2013-01-23,3,38,49
2013-01-24,3,38,64
2013-01-25,3,38,64
2013-01-26,3,38,66
2013-01-27,3,38,56
2013-01-28,3,38,42
2013-01-29,3,38,57
2013-01-30,3,38,34
2013-01-31,3,38,63
2013-02-01,3,38,69
2013-02-02,3,38,56
2013-02-03,3,38,66
2013-02-04,3,38,39
2013-02-05,3,38,62
2013-02-06,3,38,52
2013-02-07,3,38,59
2013-02-08,3,38,64
2013-02-09,3,38,52
2013-02-10,3,38,64
2013-02-11,3,38,46
2013-02-12,3,38,50
2013-02-13,3,38,55
2013-02-14,3,38,80
2013-02-15,3,38,60
2013-02-16,3,38,44
2013-02-17,3,38,63
2013-02-18,3,38,43
2013-02-19,3,38,45
2013-02-20,3,38,60
2013-02-21,3,38,56
2013-02-22,3,38,64
2013-02-23,3,38,41
2013-02-24,3,38,66
2013-02-25,3,38,42
2013-02-26,3,38,64
2013-02-27,3,38,58
2013-02-28,3,38,62
2013-01-01,4,38,40
2013-01-02,4,38,42
2013-01-03,4,38,53
2013-01-04,4,38,47
2013-01-05,4,38,56
2013-01-06,4,38,63
2013-01-07,4,38,31
2013-01-08,4,38,34
2013-01-09,4,38,36
2013-01-10,4,38,48
2013-01-11,4,38,59
2013-01-12,4,38,42
2013-01-13,4,38,67
2013-01-14,4,38,27
2013-01-15,4,38,39
2013-01-16,4,38,48
2013-01-17,4,38,53
2013-01-18,4,38,42
2013-01-19,4,38,48
2013-01-20,4,38,58
2013-01-21,4,38,41
2013-01-22,4,38,63
2013-01-23,4,38,54
2013-01-24,4,38,35
2013-01-25,4,38,49
2013-01-26,4,38,59
2013-01-27,4,38,51
2013-01-28,4,38,52
2013-01-29,4,38,45
2013-01-30,4,38,42
2013-01-31,4,38,43
2013-02-01,4,38,60
2013-02-02,4,38,51
2013-02-03,4,38,62
2013-02-04,4,38,39
2013-02-05,4,38,62
2013-02-06,4,38,55
2013-02-07,4,38,56
2013-02-08,4,38,67
2013-02-09,4,38,60
2013-02-10,4,38,58
2013-02-11,4,38,25
2013-02-12,4,38,55
2013-02-13,4,38,45
2013-02-14,4,38,47
2013-02-15,4,38,41
2013-02-16,4,38,56
2013-02-17,4,38,48
2013-02-18,4,38,40
2013-02-19,4,38,42
2013-02-20,4,38,44
2013-02-21,4,38,48
2013-02-22,4,38,51
2013-02-23,4,38,45
2013-02-24,4,38,75
2013-02-25,4,38,43
2013-02-26,4,38,44
2013-02-27,4,38,50
2013-02-28,4,38,42
2013-01-01,5,38,29
2013-01-02,5,38,41
2013-01-03,5,38,45
2013-01-04,5,38,42
2013-01-05,5,38,36
2013-01-06,5,38,36
2013-01-07,5,38,26
2013-01-08,5,38,30
2013-01-09,5,38,32
2013-01-10,5,38,38
2013-01-11,5,38,31
2013-01-12,5,38,34
2013-01-13,5,38,34
2013-01-14,5,38,23
2013-01-15,5,38,36
2013-01-16,5,38,29
2013-01-17,5,38,32
2013-01-18,5,38,35
2013-01-19,5,38,34
2013-01-20,5,38,40
2013-01-21,5,38,26
2013-01-22,5,38,33
2013-01-23,5,38,31
2013-01-24,5,38,39
2013-01-25,5,38,38
2013-01-26,5,38,38
2013-01-27,5,38,30
2013-01-28,5,38,22
2013-01-29,5,38,33
2013-01-30,5,38,33
2013-01-31,5,38,36
2013-02-01,5,38,46
2013-02-02,5,38,41
2013-02-03,5,38,60
2013-02-04,5,38,24
2013-02-05,5,38,36
2013-02-06,5,38,30
2013-02-07,5,38,45
2013-02-08,5,38,32
2013-02-09,5,38,47
2013-02-10,5,38,44
2013-02-11,5,38,31
2013-02-12,5,38,42
2013-02-13,5,38,30
2013-02-14,5,38,38
2013-02-15,5,38,46
2013-02-16,5,38,51
2013-02-17,5,38,51
2013-02-18,5,38,34
2013-02-19,5,38,35
2013-02-20,5,38,32
2013-02-21,5,38,44
2013-02-22,5,38,31
2013-02-23,5,38,50
2013-02-24,5,38,39
2013-02-25,5,38,40
2013-02-26,5,38,32
2013-02-27,5,38,39
2013-02-28,5,38,37
2013-01-01,6,38,31
2013-01-02,6,38,20
2013-01-03,6,38,37
2013-01-04,6,38,41
2013-01-05,6,38,50
2013-01-06,6,38,39
2013-01-07,6,38,33
2013-01-08,6,38,32
2013-01-09,6,38,24
2013-01-10,6,38,28
2013-01-11,6,38,32
2013-01-12,6,38,44
2013-01-13,6,38,33
2013-01-14,6,38,38
2013-01-15,6,38,27
2013-01-16,6,38,29
2013-01-17,6,38,33
2013-01-18,6,38,40
2013-01-19,6,38,38
2013-01-20,6,38,41
2013-01-21,6,38,19
2013-01-22,6,38,40
2013-01-23,6,38,34
2013-01-24,6,38,29
2013-01-25,6,38,32
2013-01-26,6,38,37
2013-01-27,6,38,32
2013-01-28,6,38,29
2013-01-29,6,38,36
2013-01-30,6,38,30
2013-01-31,6,38,38
2013-02-01,6,38,36
2013-02-02,6,38,41
2013-02-03,6,38,59
2013-02-04,6,38,31
2013-02-05,6,38,37
2013-02-06,6,38,30
2013-02-07,6,38,33
2013-02-08,6,38,32
2013-02-09,6,38,56
2013-02-10,6,38,34
2013-02-11,6,38,32
2013-02-12,6,38,31
2013-02-13,6,38,43
2013-02-14,6,38,29
2013-02-15,6,38,28
2013-02-16,6,38,41
2013-02-17,6,38,37
2013-02-18,6,38,23
2013-02-19,6,38,44
2013-02-20,6,38,37
2013-02-21,6,38,31
2013-02-22,6,38,51
2013-02-23,6,38,51
2013-02-24,6,38,38
2013-02-25,6,38,36
2013-02-26,6,38,22
2013-02-27,6,38,32
2013-02-28,6,38,27
2013-01-01,7,38,33
2013-01-02,7,38,28
2013-01-03,7,38,28
2013-01-04,7,38,24
2013-01-05,7,38,37
2013-01-06,7,38,37
2013-01-07,7,38,24
2013-01-08,7,38,27
2013-01-09,7,38,29
2013-01-10,7,38,26
2013-01-11,7,38,33
2013-01-12,7,38,30
2013-01-13,7,38,40
2013-01-14,7,38,28
2013-01-15,7,38,24
2013-01-16,7,38,33
2013-01-17,7,38,30
2013-01-18,7,38,21
2013-01-19,7,38,38
2013-01-20,7,38,33
2013-01-21,7,38,15
2013-01-22,7,38,36
2013-01-23,7,38,30
2013-01-24,7,38,19
2013-01-25,7,38,36
2013-01-26,7,38,34
2013-01-27,7,38,44
2013-01-28,7,38,29
2013-01-29,7,38,37
2013-01-30,7,38,19
2013-01-31,7,38,30
2013-02-01,7,38,43
2013-02-02,7,38,38
2013-02-03,7,38,44
2013-02-04,7,38,25
2013-02-05,7,38,31
2013-02-06,7,38,22
2013-02-07,7,38,34
2013-02-08,7,38,41
2013-02-09,7,38,41
2013-02-10,7,38,45
2013-02-11,7,38,33
2013-02-12,7,38,32
2013-02-13,7,38,34
2013-02-14,7,38,40
2013-02-15,7,38,35
2013-02-16,7,38,31
2013-02-17,7,38,36
2013-02-18,7,38,36
2013-02-19,7,38,31
2013-02-20,7,38,41
2013-02-21,7,38,36
2013-02-22,7,38,43
2013-02-23,7,38,43
2013-02-24,7,38,37
2013-02-25,7,38,27
2013-02-26,7,38,32
2013-02-27,7,38,28
2013-02-28,7,38,41
2013-01-01,8,38,49
2013-01-02,8,38,55
2013-01-03,8,38,46
2013-01-04,8,38,62
2013-01-05,8,38,63
2013-01-06,8,38,64
2013-01-07,8,38,34
2013-01-08,8,38,44
2013-01-09,8,38,53
2013-01-10,8,38,48
2013-01-11,8,38,56
2013-01-12,8,38,64
2013-01-13,8,38,66
2013-01-14,8,38,47
2013-01-15,8,38,60
2013-01-16,8,38,42
2013-01-17,8,38,59
2013-01-18,8,38,47
2013-01-19,8,38,64
2013-01-20,8,38,68
2013-01-21,8,38,40
2013-01-22,8,38,54
2013-01-23,8,38,68
2013-01-24,8,38,46
2013-01-25,8,38,64
2013-01-26,8,38,62
2013-01-27,8,38,68
2013-01-28,8,38,36
2013-01-29,8,38,56
2013-01-30,8,38,41
2013-01-31,8,38,63
2013-02-01,8,38,54
2013-02-02,8,38,63
2013-02-03,8,38,73
2013-02-04,8,38,46
2013-02-05,8,38,53
2013-02-06,8,38,76
2013-02-07,8,38,66
2013-02-08,8,38,63
2013-02-09,8,38,60
2013-02-10,8,38,75
2013-02-11,8,38,40
2013-02-12,8,38,48
2013-02-13,8,38,68
2013-02-14,8,38,71
2013-02-15,8,38,67
2013-02-16,8,38,60
2013-02-17,8,38,64
2013-02-18,8,38,53
2013-02-19,8,38,47
2013-02-20,8,38,73
2013-02-21,8,38,71
2013-02-22,8,38,74
2013-02-23,8,38,69
2013-02-24,8,38,73
2013-02-25,8,38,47
2013-02-26,8,38,58
2013-02-27,8,38,65
2013-02-28,8,38,70
2013-01-01,9,38,39
2013-01-02,9,38,48
2013-01-03,9,38,44
2013-01-04,9,38,51
2013-01-05,9,38,63
2013-01-06,9,38,55
2013-01-07,9,38,38
2013-01-08,9,38,40
2013-01-09,9,38,34
2013-01-10,9,38,37
2013-01-11,9,38,56
2013-01-12,9,38,54
2013-01-13,9,38,63
2013-01-14,9,38,41
2013-01-15,9,38,46
2013-01-16,9,38,42
2013-01-17,9,38,50
2013-01-18,9,38,49
2013-01-19,9,38,53
2013-01-20,9,38,61
2013-01-21,9,38,39
2013-01-22,9,38,39
2013-01-23,9,38,37
2013-01-24,9,38,54
2013-01-25,9,38,59
2013-01-26,9,38,64
2013-01-27,9,38,47
2013-01-28,9,38,33
2013-01-29,9,38,51
2013-01-30,9,38,44
2013-01-31,9,38,50
2013-02-01,9,38,63
2013-02-02,9,38,48
2013-02-03,9,38,78
2013-02-04,9,38,45
2013-02-05,9,38,51
2013-02-06,9,38,41
2013-02-07,9,38,64
2013-02-08,9,38,58
2013-02-09,9,38,58
2013-02-10,9,38,62
2013-02-11,9,38,42
2013-02-12,9,38,53
2013-02-13,9,38,43
2013-02-14,9,38,64
2013-02-15,9,38,58
2013-02-16,9,38,71
2013-02-17,9,38,63
2013-02-18,9,38,32
2013-02-19,9,38,53
2013-02-20,9,38,55
2013-02-21,9,38,46
2013-02-22,9,38,65
2013-02-23,9,38,64
2013-02-24,9,38,59
2013-02-25,9,38,44
2013-02-26,9,38,40
2013-02-27,9,38,32
2013-02-28,9,38,45
2013-01-01,10,38,47
2013-01-02,10,38,54
2013-01-03,10,38,55
2013-01-04,10,38,56
2013-01-05,10,38,51
2013-01-06,10,38,49
2013-01-07,10,38,40
2013-01-08,10,38,48
2013-01-09,10,38,53
2013-01-10,10,38,38
2013-01-11,10,38,49
2013-01-12,10,38,70
2013-01-13,10,38,72
2013-01-14,10,38,39
2013-01-15,10,38,45
2013-01-16,10,38,56
2013-01-17,10,38,39
2013-01-18,10,38,62
2013-01-19,10,38,54
2013-01-20,10,38,61
2013-01-21,10,38,48
2013-01-22,10,38,31
2013-01-23,10,38,50
2013-01-24,10,38,43
2013-01-25,10,38,47
2013-01-26,10,38,68
2013-01-27,10,38,57
2013-01-28,10,38,35
2013-01-29,10,38,35
2013-01-30,10,38,40
2013-01-31,10,38,44
2013-02-01,10,38,62
2013-02-02,10,38,72
2013-02-03,10,38,69
2013-02-04,10,38,50
2013-02-05,10,38,44
2013-02-06,10,38,41
2013-02-07,10,38,51
2013-02-08,10,38,58
2013-02-09,10,38,63
2013-02-10,10,38,66
2013-02-11,10,38,46
2013-02-12,10,38,63
2013-02-13,10,38,53
2013-02-14,10,38,66
2013-02-15,10,38,68
2013-02-16,10,38,55
2013-02-17,10,38,85
2013-02-18,10,38,48
2013-02-19,10,38,32
2013-02-20,10,38,70
2013-02-21,10,38,72
2013-02-22,10,38,59
2013-02-23,10,38,69
2013-02-24,10,38,84
2013-02-25,10,38,34
2013-02-26,10,38,53
2013-02-27,10,38,57
2013-02-28,10,38,68
2013-01-01,1,39,25
2013-01-02,1,39,23
2013-01-03,1,39,29
2013-01-04,1,39,31
2013-01-05,1,39,29
2013-01-06,1,39,29
2013-01-07,1,39,19
2013-01-08,1,39,16
2013-01-09,1,39,17
2013-01-10,1,39,20
2013-01-11,1,39,30
2013-01-12,1,39,24
2013-01-13,1,39,28
2013-01-14,1,39,25
2013-01-15,1,39,25
2013-01-16,1,39,18
2013-01-17,1,39,20
2013-01-18,1,39,23
2013-01-19,1,39,23
2013-01-20,1,39,21
2013-01-21,1,39,14
2013-01-22,1,39,23
2013-01-23,1,39,17
2013-01-24,1,39,18
2013-01-25,1,39,21
2013-01-26,1,39,15
2013-01-27,1,39,32
2013-01-28,1,39,22
2013-01-29,1,39,16
2013-01-30,1,39,25
