date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2017-10-23,14296685309.1,4891179755.99,315925,99954554700.0,6006.0,2401840128.0,2137.5,185.64433949,877356,1.1967926941E+12,477707,394.636242,0.00031,166241284,171
2017-10-24,12064521030.0,4487492445.46,347053,98793833866.6,5935.52,2735699968.0,2087.5,199.79056912,957976,1.1967926941E+12,529691,386.5210624,0.000327,173848944,167
2017-10-25,9021986468.3,3768237719.18,315230,91967115690.6,5524.6,1966989952.0,2312.5,141.97537543,919336,1.1967926941E+12,464949,235.401217144,0.00028815,179389978,185
2017-10-26,8733216874.17,3554087463.35,265647,95698263320.4,5747.95,1905040000.0,2250.0,112.65051758,730711,1.23377727305E+12,416138,276.708784618,0.0002634,131824168,180
2017-10-27,9780217059.5,2764122096.83,246588,98233030896.0,5899.74,1710130048.0,1300.0,166.66745997,673653,1.45283977915E+12,418157,357.797755946,0.0004068,107322640,104
2017-10-28,6965317470.54,2313344472.72,206981,96375664793.3,5787.82,1403920000.0,1062.5,175.03828084,555051,1.45283977915E+12,327091,377.227187833,0.00054567,85663587,85
2017-10-29,8492465810.74,3089957885.69,333871,95830916288.3,5754.44,2859040000.0,1925.0,278.85712501,911592,1.45283977915E+12,516737,216.915917576,0.00058082,156773294,154
2017-10-30,10040929639.7,3503883482.5,315930,1.01844202591e+11,6114.85,1772150016.0,1837.5,263.59097424,889430,1.45283977915E+12,496273,302.429841161,0.000565,151190843,147
2017-10-31,10261139373.5,3633263004.97,277397,1.02140670823e+11,6132.02,2311379968.0,1725.0,231.89499927,829238,1.45283977915E+12,461286,421.839377338,0.00054282,143105610,138
2017-11-01,12050590910.6,4066636238.22,351373,1.07298908328e+11,6440.97,2870320128.0,1950.0,296.93760422,960573,1.45283977915E+12,554430,377.646373353,0.00054397,162830743,156
2017-11-02,13198172316.5,4850397067.28,341324,1.12922982305e+11,6777.77,4653770240.0,1875.0,277.59079476,916843,1.45283977915E+12,510736,471.934566213,0.0005424,155609349,150
2017-11-03,11133920200.3,4237543492.87,277479,1.18094104604e+11,7087.53,3369860096.0,1487.5,271.77385265,818583,1.45283977915E+12,516545,503.006256618,0.00058458,124546111,119
2017-11-04,8075799852.76,3694338129.45,293991,1.19388178272e+11,7164.48,2483800064.0,1625.0,273.249729,800319,1.45283977915E+12,418542,331.857853862,0.00064184,133672241,130
2017-11-05,7906084143.47,3368328823.14,251587,1.23401042479e+11,7404.52,2380410112.0,1762.5,197.6563993,803250,1.45283977915E+12,425979,346.277635009,0.00054918,147016070,141
2017-11-06,10365132174.0,4420377289.62,270896,1.23391873786e+11,7403.22,3111899904.0,1662.5,240.33789733,825192,1.45283977915E+12,453874,446.91758496,0.0006322,138925599,133
2017-11-07,13186823103.3,4191456327.53,335480,1.17069809675e+11,7023.1,2326340096.0,1950.0,294.12731396,939818,1.45283977915E+12,554073,341.832115674,0.00059961,160115293,156
2017-11-08,13615015832.4,4930486003.83,301202,1.19054210212e+11,7141.38,4602200064.0,1800.0,262.16939123,860914,1.45283977915E+12,481445,484.80629275,0.00063388,147863665,144
2017-11-09,14514360423.9,5511365323.29,341128,1.24160810419e+11,7446.83,3226249984.0,1912.5,361.32993999,945888,1.45283977915E+12,531408,469.15029,0.000678,156793486,153
2017-11-10,14919581332.8,5609306789.77,271625,1.19618267626e+11,7173.73,5208249856.0,1500.0,319.97295719,795418,1.42336721314E+12,463010,630.755590547,0.00073,126001568,120
2017-11-11,9589797520.28,3901468056.2,194554,1.10368545013e+11,6618.61,4908680192.0,1000.0,317.05792683,578308,1.36442208113E+12,344731,782.458957554,0.00093401,84660106,80
2017-11-12,11582517510.2,4792655169.12,185886,1.04985914538e+11,6295.45,8957349888.0,1000.0,583.61046709,598625,1.36442208113E+12,355141,1084.04243162,0.00212424,84249119,80
2017-11-13,24717087645.9,4826253362.93,309159,99039469606.0,5938.25,6263249920.0,1750.0,783.38626441,917287,1.36442208113E+12,529275,539.506520835,0.001701,145850292,140
2017-11-14,23482168188.1,7114676377.98,271867,1.09444338141e+11,6561.48,3197110016.0,1600.0,615.08687921,817534,1.36442208113E+12,476312,514.093139066,0.00157296,131508667,128
2017-11-15,19653332646.4,7087013050.37,321636,1.10679241761e+11,6634.76,4200880128.0,1900.0,603.50996198,951196,1.36442208113E+12,547969,434.22155495,0.00107,158978416,152
2017-11-16,25779850794.8,7498974031.02,310244,1.22178277824e+11,7323.24,5123809792.0,1900.0,502.64025918,903497,1.36442208113E+12,516488,494.572450266,0.001,155463981,152
2017-11-17,27276055666.4,6259702110.42,306450,1.31033768265e+11,7853.57,4651670016.0,2087.5,401.16643265,980129,1.36442208113E+12,534530,332.151821367,0.00055615,172766272,167
2017-11-18,19518236321.5,5158188329.29,270738,1.2844632209e+11,7697.21,3667190016.0,1700.0,289.98839235,849503,1.36442208113E+12,468080,304.118845347,0.00041285,142498033,136
2017-11-19,21435790609.6,4033686236.67,264695,1.29610381082e+11,7766.03,3149319936.0,2000.0,247.44354414,908966,1.36442208113E+12,465574,339.555527575,0.00039252,166877892,160
2017-11-20,23942095652.1,5085932005.42,336029,1.34184940812e+11,8039.07,3488450048.0,2187.5,329.01817427,989857,1.36442208113E+12,574204,402.760140284,0.0003886,178269444,175
2017-11-21,24510232855.2,5930996967.51,370918,1.36984670594e+11,8205.74,4277609984.0,2162.5,310.29655182,979924,1.36442208113E+12,590709,302.76718878,0.00036723,182669689,173
2017-11-22,20348301781.6,5466786473.89,311885,1.34866117007e+11,8077.95,3633530112.0,1850.0,256.40318228,870876,1.36442208113E+12,515406,439.364062593,0.00037208,157696884,148
2017-11-23,22127414858.8,4983497675.89,352050,1.37460675458e+11,8232.38,4225179904.0,1962.5,265.91956914,956721,1.36442208113E+12,565864,410.691787041,0.00037367,165932399,157
2017-11-24,18132626557.3,5614372739.28,305586,1.34831588327e+11,8074.02,5058610176.0,1862.5,233.53648718,907143,1.36196682165E+12,544620,355.25688,0.0003616,156243184,149
2017-11-25,18063710661.0,4509299081.89,336533,1.37647988252e+11,8241.71,4342060032.0,1950.0,195.63976527,931680,1.34700143056E+12,521448,307.709105459,0.00033554,163466176,156
2017-11-26,14579400037.7,5411561175.98,329524,1.46805752106e+11,8789.04,5475579904.0,1912.5,191.22207725,936230,1.34700143056E+12,537151,362.632450565,0.00030931,159460176,153
2017-11-27,18273427258.0,7043449883.33,379086,1.56240928688e+11,9352.72,5653320192.0,2125.0,236.5030831,1057287,1.34700143056E+12,625210,464.640884947,0.00034512,178057430,170
2017-11-28,23584545235.9,7974343282.43,365821,1.64123601092e+11,9823.43,6348819968.0,1950.0,245.23091351,1025731,1.34700143056E+12,605525,661.571369106,0.00036256,165797696,156
2017-11-29,28458302001.1,9679743167.83,397917,1.683883153e+11,10077.4,11568799744.0,2162.49999928,290.90212855,1131747,1.34700143056E+12,669272,846.03048155,0.00038865,184142758,173
2017-11-30,22924917043.7,7692426622.13,384219,1.65558559434e+11,9906.79,8310689792.0,2087.5,270.63114407,1084885,1.34700143056E+12,644407,595.536476856,0.0003842,178406503,167
2017-12-01,19570122510.1,6611009302.67,412725,1.70457992993e+11,10198.6,6783119872.0,2287.5,247.0519056,1116245,1.34700143056E+12,659212,356.951,0.00036635,195459494,183
2017-12-02,18449211953.6,5176061559.97,326193,1.83512296709e+11,10978.3,5138500096.0,2012.5,190.29585342,942700,1.34700143056E+12,506753,399.580259024,0.00035498,166844046,161
2017-12-03,18202697112.7,5094689064.51,352868,1.8528168687e+11,11082.7,6608309760.0,2200.0,187.45114274,1016509,1.34700143056E+12,554015,440.103880603,0.00033662,184338007,176
2017-12-04,24984063999.6,6528974004.15,400505,1.89197731275e+11,11315.4,6132409856.0,2262.5,226.11990963,1145180,1.34700143056E+12,658211,554.4546,0.00033762,193362372,181
2017-12-05,27862582837.9,7747929531.16,405531,1.95415427048e+11,11685.7,6895260160.0,2225.0,219.679754,1145916,1.34700143056E+12,678119,590.941408434,0.00030608,188441219,178
2017-12-06,33519822353.1,8604451246.87,443399,1.99418113826e+11,11923.4,12656300032.0,2350.0,257.16995428,1230813,1.40797530473E+12,727780,956.620582168,0.00031063,199100690,188
2017-12-07,41078503262.7,13482518240.5,374765,2.38626729326e+11,14266.1,17950699520.0,1900.0,364.60560502,1068971,1.59089692726E+12,633371,1701.0301317,0.00065633,158878942,152
2017-12-08,34519751834.0,16248088756.2,384936,2.97820708448e+11,17802.9,21135998976.0,1950.0,641.42966479,1125005,1.59089692726E+12,667114,1627.54272026,0.001026,164011051,156
2017-12-09,39313620235.6,15958576849.8,403225,2.76450919218e+11,16523.3,13911300096.0,2175.0,567.08842445,1187736,1.59089692726E+12,632247,959.183678621,0.0009395,182920334,174
2017-12-10,25646823085.0,11776242363.5,341256,2.53813019221e+11,15168.4,13433299968.0,2050.0,458.10029691,1077265,1.59089692726E+12,533121,708.7852031,0.00085309,173259264,164
2017-12-11,34997845470.9,14076118992.5,368427,2.5817985311e+11,15427.4,12153900032.0,2137.5,483.63865068,1153418,1.59089692726E+12,663293,689.704132456,0.0008555,181336603,171
2017-12-12,45542037888.6,15220047162.7,372821,2.83189010613e+11,16919.8,14603799552.0,1950.0,537.94407913,1096932,1.59089692726E+12,662530,1214.91168797,0.00087645,165564852,156
2017-12-13,48353069370.8,13569096785.2,424393,2.9293971e+11,17500.0,12976900096.0,2325.0,604.2979452,1261348,1.59089692726E+12,709918,1281.58625,0.0008588,196614029,186
2017-12-14,37521936559.5,11336751025.6,490459,2.7430687705e+11,16384.6,13777399808.0,2312.5,644.60794431,1283929,1.59089692726E+12,764683,3131.43130584,0.00085846,192739902,185
2017-12-15,35932354891.7,11988669678.5,405507,2.77970092038e+11,16601.3,14309999616.0,2112.49999921,592.70393429,1179829,1.59089692726E+12,698713,1659.32433891,0.00093595,178791652,169
2017-12-16,34015547807.8,10343890878.0,364051,2.97413095785e+11,17760.3,12740599808.0,2137.5,534.01138337,1136363,1.59089692726E+12,601778,1276.74605269,0.000896,180675813,171
2017-12-17,37469204186.1,12146533758.1,391725,3.26187261745e+11,19475.8,13314599936.0,2312.5,535.43867532,1176110,1.59089692726E+12,643748,1349.3418514,0.00088816,192598768,185
2017-12-18,46053266583.7,12822950807.0,394057,3.2004366384e+11,19106.4,14839499776.0,2275.0,587.12548366,1197857,1.71804583348E+12,681423,1942.45616834,0.00087977,189650380,182
2017-12-19,27921654891.1,11121916461.7,378482,3.20275975048e+11,19118.3,16894499840.0,1750.0,662.59550536,1048091,1.87310547522E+12,643653,3738.61013944,0.0010848,148422316,140
2017-12-20,28925969428.8,13149451482.4,370141,2.97556510208e+11,17760.3,22149699584.0,1700.0,911.59174277,1025885,1.87310547522E+12,615360,3338.83498869,0.0016048,145900819,136
2017-12-21,21021432316.6,9367307531.07,335350,2.7885506168e+11,16642.4,16516599808.0,1650.0,1128.76167038,1002360,1.87310547522E+12,632916,3423.84244982,0.00204211,137107356,132
2017-12-22,21320968719.9,10196701401.7,380493,2.66412913026e+11,15898.0,22197999616.0,1937.5,1495.94647734,1112381,1.87310547522E+12,670389,3010.18661954,0.00226,164659455,155
2017-12-23,17876947895.0,6297545813.23,308072,2.33771312729e+11,13948.7,13086000128.0,1737.5,1065.61559484,980574,1.87310547522E+12,570467,1617.78975418,0.00226,147345277,139
2017-12-24,16206983431.0,6364924149.5,279371,2.44852057455e+11,14608.2,11572299776.0,1900.0,881.12136284,1023773,1.87310547522E+12,503880,1059.19383576,0.0019549,161749715,152
2017-12-25,19532753166.0,7061128899.62,228791,2.34612222008e+11,13995.9,10664699904.0,1687.5,689.39441204,879901,1.87310547522E+12,457825,1118.15820346,0.0018,141850704,135
2017-12-26,24633024693.3,7381311597.11,247298,2.35319205545e+11,14036.6,13454300160.0,1775.0,725.62381816,912401,1.87310547522E+12,467480,1466.74946382,0.0015325,149144463,142
2017-12-27,27522917856.5,9608974937.27,307486,2.71008345325e+11,16163.5,12487600128.0,1950.0,784.81712352,1032417,1.87310547522E+12,568578,2495.47064237,0.0014632,166544787,156
2017-12-28,22350204741.6,9544955744.08,304904,2.66017954055e+11,15864.1,12336499712.0,1862.5,785.83389168,1003665,1.87310547522E+12,566517,2514.90705898,0.00146853,161397253,149
2017-12-29,21928912582.0,9243769201.64,353659,2.46457750875e+11,14695.8,13025500160.0,2062.5,785.79504963,1094029,1.87310547522E+12,644851,2671.16151288,0.00126628,172879363,165
2017-12-30,20847802426.6,10577191297.6,344260,2.46251066607e+11,14681.9,14452599808.0,1825.0,778.5711097,1009195,1.87310547522E+12,601269,3391.18341858,0.00120766,152421656,147
2017-12-31,13686043242.4,7351729797.45,290259,2.16351823765e+11,12897.7,12136299520.0,2037.5,545.14452622,1007352,1.87310547522E+12,515996,1256.13576487,0.00114096,169040286,163
2018-01-01,14286973591.9,6731304773.92,241601,2.36752434231e+11,14112.2,10291200000.0,1950.0,469.41303646,966713,1.92258060498E+12,455903,1331.95191372,0.0010815,162767670,156
2018-01-02,21070141546.1,7712513939.92,340809,2.2860774375e+11,13625.0,16846600192.0,2137.5,649.16497626,1142472,1.93113645449E+12,648248,2318.85837,0.00090307,178073859,171
2018-01-03,20793365454.0,8217780707.38,395806,2.51341864838e+11,14978.2,16871900160.0,1962.5,749.68547259,1132612,1.93113645449E+12,694576,3178.70296127,0.00103344,167285574,157
2018-01-04,22292265231.5,10702582282.6,424840,2.56282233068e+11,15270.7,21783199744.0,2100.0,778.26109477,1253400,1.93113645449E+12,808680,3301.03851008,0.00104274,179059894,168
2018-01-05,25900974434.4,11691227838.7,342564,2.5977590261e+11,15477.2,23840899072.0,1787.49999925,701.35602085,1068678,1.93113645449E+12,691280,2897.08931228,0.0010892,152671919,143
2018-01-06,32777363199.0,10880865099.2,358679,2.93127978202e+11,17462.1,18314600448.0,2100.0,694.47790564,1171166,1.93113645449E+12,698765,1938.44973504,0.00104361,177174339,168
2018-01-07,38152383782.5,12613786661.4,368025,2.9425772456e+11,17527.3,15866000384.0,2025.0,686.11400249,1127779,1.93113645449E+12,683244,4176.31057185,0.00114465,169733607,162
2018-01-08,28755019697.5,11528195373.9,345506,2.76645481434e+11,16476.2,18413899776.0,2075.0,694.5264055,1158259,1.93113645449E+12,701298,2531.38590323,0.00114271,174407624,166
2018-01-09,23699755585.6,10625708874.1,360101,2.53967378898e+11,15123.7,16659999744.0,2050.0,752.4182028,1150333,1.93113645449E+12,712901,2698.79673987,0.00119852,172954293,164
2018-01-10,21480822244.5,10291816325.7,347227,2.45010020724e+11,14588.5,18500800512.0,2075.0,720.32570087,1125371,1.93113645449E+12,680181,2744.89805042,0.00114801,175660366,166
2018-01-11,18718517841.3,9914043661.17,337766,2.51422531839e+11,14968.2,16534099968.0,2412.5,697.44083354,1223977,1.93113645449E+12,624669,2231.06559234,0.00114919,204023669,193
2018-01-12,16490708794.0,8004615314.82,299913,2.26016936412e+11,13453.9,12065699840.0,2225.0,617.63579417,1152568,1.93113645449E+12,575458,1958.09876877,0.00114969,187731039,178
2018-01-13,12748028050.8,6389467953.37,265586,2.3441706288e+11,13952.4,12763599872.0,1862.5,528.46632102,943080,2.13425417777E+12,497578,2288.74011551,0.00115181,151181001,149
2018-01-14,12266702309.8,6046487128.0,234890,2.4147523974e+11,14370.8,11084099584.0,1937.5,491.32446483,967584,2.2278476385E+12,449426,1704.97269337,0.00103719,162851954,155
2018-01-15,13172946669.1,7165407906.24,273473,2.31360509048e+11,13767.3,12750799872.0,1875.0,510.11761779,953007,2.2278476385E+12,514589,1672.1059071,0.00094308,158899507,150
2018-01-16,28204175767.4,10344058604.9,303566,2.32543678602e+11,13836.1,18853799936.0,1987.5,606.38246009,999065,2.2278476385E+12,572078,1995.03680591,0.00103338,166958621,159
2018-01-17,17637597012.2,8122650284.33,315604,1.92146640183e+11,11431.1,18830600192.0,2087.5,675.09668652,1090522,2.2278476385E+12,587740,1849.65920372,0.00114736,177389306,167
2018-01-18,15128920554.4,7183767570.68,309322,1.88265960886e+11,11198.8,15020399616.0,2162.5,656.89753535,1053533,2.2278476385E+12,581572,1528.68345894,0.00113954,181796855,173
2018-01-19,11760289034.2,6660269585.59,243454,1.92172793498e+11,11429.8,10740400128.0,2062.5,491.48999429,1027758,2.2278476385E+12,447880,1182.21553165,0.00102954,172978826,165
2018-01-20,10643662158.3,5159893377.5,240433,1.96005845189e+11,11656.2,11801700352.0,2225.0,429.4031975,973534,2.2278476385E+12,436493,912.906823404,0.00097336,196969209,178
2018-01-21,9135857725.22,4966835735.15,215435,2.1676943135e+11,12889.2,9935179776.0,2337.5,343.36269629,985152,2.2278476385E+12,397634,672.984057384,0.00084701,201491164,187
2018-01-22,11990946776.3,6465848033.23,245395,1.95669032828e+11,11633.1,10537400320.0,2087.5,314.61253947,944996,2.2278476385E+12,440476,988.8135,0.00063534,180533363,167
2018-01-23,11920415581.8,6316007591.35,271759,1.84110425622e+11,10944.5,9660609536.0,2212.5,285.95800518,900248,2.2278476385E+12,413562,498.058475425,0.00047612,189451004,177
2018-01-24,11955565338.3,5856396006.61,250247,1.83443293801e+11,10903.4,9940989952.0,2200.0,283.49809897,944583,2.2278476385E+12,433454,977.274794952,0.0005273,188318936,176
2018-01-25,9754662056.81,5612809304.79,236422,1.92186229941e+11,11421.7,8873169920.0,1975.0,220.85446644,841506,2.46058502362E+12,407265,835.900198359,0.00049958,175431636,158
2018-01-26,11742366541.3,6475110085.79,220304,1.89419479872e+11,11256.0,9746199552.0,1937.5,209.13221596,807963,2.60307730022E+12,388804,887.49575376,0.00050016,161607231,155
2018-01-27,6929334037.86,3490353960.2,193421,1.88077053568e+11,11174.9,7583269888.0,1962.5,168.25469362,870592,2.60307730022E+12,428955,681.794841123,0.00045282,163052025,157
2018-01-28,11038244788.6,3986983631.45,213288,1.93155118425e+11,11475.3,8350360064.0,1975.0,155.34485572,768043,2.60307730022E+12,380072,548.546765967,0.00043009,162899397,158
2018-01-29,9673896110.37,5845185340.07,232028,1.97892968662e+11,11755.5,7107359744.0,1850.0,145.75112922,778150,2.60307730022E+12,399726,624.259487355,0.00042774,150689736,148
2018-01-30,9215469710.63,5526346354.07,236442,1.90363399171e+11,11306.8,8637859840.0,2087.5,160.30090386,838824,2.60307730022E+12,394423,956.526334592,0.00042814,164913948,167
2018-01-31,7689823496.35,4913915978.36,204159,1.70198586435e+11,10108.2,8041160192.0,1462.5,162.20623626,676289,2.60307730022E+12,361604,1151.96039227,0.0003729,122011264,117
2018-02-01,10437874263.6,6061021294.92,257504,1.7239241586e+11,10237.3,9959400448.0,2000.0,214.02754492,842407,2.60307730022E+12,442685,1062.0379766,0.0003898,168634108,160
2018-02-02,10418735069.6,6161052159.21,235750,1.53971994189e+11,9142.28,12726899712.0,2100.0,274.36258243,854261,2.60307730022E+12,414774,1334.9733702,0.00044823,171776392,168
2018-02-03,6166344342.3,3437793112.46,194733,1.49103002475e+11,8852.12,7263790080.0,1975.0,146.92776937,714666,2.60307730022E+12,332534,676.744574,0.00040801,157457564,158
2018-02-04,5630156385.7,3595823008.61,173509,1.5457292463e+11,9175.7,7073549824.0,2225.0,111.31669812,720912,2.60307730022E+12,300607,669.231973425,0.00035599,176306855,178
2018-02-05,12235146915.0,5726193759.51,216178,1.39344431564e+11,8270.54,9285289984.0,2312.49999924,173.7675019,903367,2.60307730022E+12,370126,746.168615032,0.00033222,204005692,185
2018-02-06,10209584542.7,5382606370.69,243950,1.18824892821e+11,7051.75,13999800320.0,2125.0,164.26998571,999121,2.60787018729E+12,456055,670.474889635,0.00031974,181479158,170
2018-02-07,7383538359.06,4514035839.92,213578,1.30696386095e+11,7755.49,9169280000.0,1762.5,123.52109098,814508,2.87467423442E+12,366311,626.814290335,0.00031723,151112857,141
2018-02-08,7389507379.63,4504738202.62,173158,1.28727056522e+11,7637.86,9346750464.0,1637.5,87.98500449,746349,2.87467423442E+12,296659,440.022231966,0.00028795,137327985,131
2018-02-09,7502707124.25,4738222640.22,177725,1.39425891586e+11,8271.84,6784820224.0,1687.5,88.36425123,775358,2.87467423442E+12,354485,568.202698526,0.00028972,145285994,135
2018-02-10,11259806018.8,6259417774.13,181640,1.46996891223e+11,8720.08,7780960256.0,1787.5,88.79565618,741906,2.87467423442E+12,313546,539.083368074,0.00026325,147975317,143
2018-02-11,9520593484.72,5284027169.51,147057,1.45260843493e+11,8616.13,6122189824.0,1887.5,61.96458348,818420,2.87467423442E+12,280973,369.3734931,0.00025003,152044792,151
2018-02-12,11113984444.6,6256319463.87,186752,1.37274686587e+11,8141.43,6256439808.0,2075.0,69.96971094,914744,2.87467423442E+12,325002,461.70863673,0.0002034,172854404,166
2018-02-13,8924752164.74,5121183762.79,182820,1.50534064497e+11,8926.72,5696719872.0,2050.0,68.57325292,852830,2.87467423442E+12,308786,543.794626074,0.00019376,169404810,164
2018-02-14,9585133737.85,5197766950.81,196238,1.45041838961e+11,8599.92,7909819904.0,2237.5,63.75846926,937586,2.87467423442E+12,332629,503.001064877,0.00015262,181834435,179
2018-02-15,9046158952.15,5161446748.71,198052,1.60040556132e+11,9488.32,9062540288.0,1637.5,64.08005499,788520,2.87467423442E+12,355904,593.302657053,0.00017206,139370240,131
2018-02-16,6879188520.01,4264292256.28,187581,1.70980511891e+11,10135.7,7296159744.0,1962.5,58.25713445,773228,2.87467423442E+12,309500,550.134780758,0.00012096,155372600,157
2018-02-17,11315638699.9,5710408603.62,173640,1.72210477312e+11,10207.5,8660880384.0,1862.5,48.63875388,770450,2.87467423442E+12,293702,510.2798661,0.00010292,144979560,149
2018-02-18,14588036498.5,6783725420.69,159333,1.87685261681e+11,11123.4,8744009728.0,2025.0,44.58328081,730175,2.87467423442E+12,283478,532.972927938,0.0001,157588201,162
2018-02-19,15274937955.0,6898329658.34,187205,1.78074987816e+11,10552.6,7652089856.0,2025.0,50.9081119,849889,2.87467423442E+12,325452,532.105779764,7.2e-05,163066620,162
2018-02-20,11256696602.2,6205170127.91,198314,1.89556696227e+11,11231.8,9926540288.0,1762.5,52.23072575,714645,2.96785333774E+12,336704,627.909735552,4.58e-05,142528477,141
2018-02-21,12215613119.1,7387058457.22,205032,1.91950510885e+11,11372.2,9405339648.0,2112.5,40.68256761,705387,3.00738386643E+12,345916,768.898551064,1.88e-05,166480992,169
2018-02-22,12015582851.9,7402166377.96,183086,1.79955941735e+11,10660.4,8040079872.0,1862.5,37.60222865,713590,3.00738386643E+12,395935,567.746466208,1.986e-05,136924497,149
2018-02-23,7347626606.17,4564639966.03,185045,1.67763577982e+11,9937.07,7739500032.0,1850.0,73.94810594,739570,3.00738386643E+12,316131,560.882712433,6.72e-05,148931360,148
2018-02-24,6208455871.27,3857990056.58,154389,1.7370164188e+11,10287.7,6917929984.0,1812.5,96.10766905,704058,3.00738386643E+12,272646,606.542833862,0.00023842,149044636,145
2018-02-25,4384695642.1,2549810968.17,144698,1.65427853708e+11,9796.42,5706939904.0,2137.5,41.44060303,528654,3.00738386643E+12,275153,591.90273329,0.00013928,121437585,171
2018-02-26,6386756346.89,3600402279.5,186333,1.63300350702e+11,9669.43,7287690240.0,1762.5,46.19035139,669623,3.00738386643E+12,341349,496.869268819,4.569e-05,138506339,141
2018-02-27,7116756940.12,4287169822.65,219464,1.75556349018e+11,10393.9,6966179840.0,2000.0,50.54578675,713403,3.00738386643E+12,382900,589.186640559,4.477e-05,162590744,160
2018-02-28,9233137526.8,5287498010.51,189068,1.80531249626e+11,10687.2,6936189952.0,1937.49999927,51.29908837,806237,3.00738386643E+12,372546,555.61363464,5.616e-05,163403542,155
2018-03-01,9757408493.77,5318654519.25,233579,1.75447565125e+11,10385.0,7317279744.0,2062.5,52.05574602,819981,3.00738386643E+12,403191,620.44860565,6.294e-05,176259686,165
2018-03-02,7917264412.99,4548084525.46,194917,1.85477300914e+11,10977.4,7620590080.0,1950.0,42.01376982,749023,3.00738386643E+12,429514,581.432920264,5.466e-05,134326058,156
2018-03-03,6657283230.66,3129462297.14,176844,1.8760586792e+11,11101.9,6690570240.0,2250.0,37.96379904,930026,3.00738386643E+12,342737,407.832626241,5.25e-05,175830033,180
2018-03-04,5268982642.49,2940584185.36,160083,1.94310509494e+11,11497.4,6084149760.0,1850.0,33.46586197,802172,3.00738386643E+12,296156,407.539369828,5.471e-05,148422339,148
2018-03-05,8062165666.72,4790036379.31,201289,1.949235079e+11,11532.4,6468539904.0,1862.5,44.53138052,850566,3.23358140037E+12,342185,542.35839284,4.52e-05,151393017,149
2018-03-06,7260012004.65,4115389485.78,205860,1.94399702917e+11,11500.1,6832169984.0,1950.0,37.24003205,836894,3.29060598876E+12,341783,468.72222581,4.133e-05,159464680,156
2018-03-07,7144578485.21,4464538867.53,213821,1.82652624083e+11,10803.9,8797910016.0,1962.5,34.8377064,917555,3.29060598876E+12,368216,439.067903064,2.938e-05,160504540,157
2018-03-08,7230854770.82,3900532008.74,196260,1.68260440237e+11,9951.44,7186089984.0,2025.0,35.63080068,915698,3.29060598876E+12,332688,494.102231415,2.724e-05,165146538,162
2018-03-09,7513778455.8,4587022602.43,198034,1.59202643268e+11,9414.69,8704190464.0,1825.0,34.8459414,881628,3.29060598876E+12,384354,472.177960271,2.235e-05,150559338,146
2018-03-10,4169223799.16,2737202428.81,156088,1.58135074197e+11,9350.59,5386319872.0,1750.0,40.27322368,810973,3.29060598876E+12,260548,403.144329449,4.043e-05,141840378,140
2018-03-11,4125518664.93,2774167183.53,150731,1.4973292868e+11,8852.78,6296370176.0,1912.5,39.61038377,884564,3.29060598876E+12,259150,362.389965745,3.359e-05,155012067,153
2018-03-12,6416998188.76,3759383421.65,188233,1.62440158162e+11,9602.93,6457399808.0,2012.5,33.46783473,844775,3.29060598876E+12,328797,400.541859413,2.268e-05,152473910,161
2018-03-13,5711389197.11,3320903428.8,195982,1.55186619559e+11,9173.04,5991139840.0,1975.0,60.67628875,764106,3.29060598876E+12,320040,403.726496662,8.798e-05,141027789,158
2018-03-14,6195101928.36,3839836007.5,190898,1.55907040309e+11,9214.65,6438230016.0,1800.0,37.04036657,574892,3.29060598876E+12,315241,521.854102769,5.037e-05,107227683,144
2018-03-15,6800060235.42,3512498210.69,206042,1.4028991487e+11,8290.76,6834429952.0,1800.0,36.64624829,617139,3.29060598876E+12,352627,482.721707686,2.686e-05,110942371,144
2018-03-16,4971515727.6,3098181750.3,186823,1.40850478585e+11,8322.91,5289379840.0,1950.0,29.65177072,593940,3.29060598876E+12,354309,416.918198964,2.49e-05,106652791,156
2018-03-17,3413899966.54,2269832507.75,154347,1.40848634661e+11,8321.91,4426149888.0,1862.5,21.51541723,460743,3.29060598876E+12,266988,376.025087255,1.87e-05,76798757,149
2018-03-18,3900493413.3,2425863745.91,164250,1.33562334937e+11,7890.52,6639190016.0,1887.5,25.33293823,534906,3.3816981225E+12,291065,480.698132204,1.696e-05,104987344,151
2018-03-19,5371659508.35,3178190390.14,191373,1.41256873198e+11,8344.12,6729110016.0,1937.5,30.78064883,582460,3.46254239119E+12,316841,418.526707314,1.87e-05,105096929,155
2018-03-20,5042975777.59,3181503141.13,195041,1.45935322935e+11,8619.67,6361789952.0,1587.5,31.3790795,568469,3.46254239119E+12,310955,445.729169469,2.902e-05,100823104,127
2018-03-21,6020064793.42,3277318615.17,194694,1.51332762915e+11,8937.48,6043129856.0,1900.0,31.0252744,573438,3.46254239119E+12,314321,437.512347199,2.28e-05,101880916,152
2018-03-22,5156476493.57,3141639462.09,185044,1.51381817875e+11,8939.44,5530390016.0,1787.5,27.7247885,595119,3.46254239119E+12,316385,415.178255879,2.083e-05,114088127,143
